TIME;TIME;2012;2012;2012;2012;2012;2012;2012;2013;2013;2013;2013;2013;2013;2013;2014;2014;2014;2014;2014;2014;2014;2015;2015;2015;2015;2015;2015;2015;2016;2016;2016;2016;2016;2016;2016;2017;2017;2017;2017;2017;2017;2017;2018;2018;2018;2018;2018;2018;2018;2019;2019;2019;2019;2019;2019;2019;2020;2020;2020;2020;2020;2020;2020;2021;2021;2021;2021;2021;2021;2021
AIRPOL (Labels);AIRPOL (Labels);Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm;Carbon monoxide;Lead (Pb);Nitrogen oxides;Sulphur oxides;Ammonia;Particulates < 2.5µm;Particulates < 10µm
GEO (Labels);SRC_NFR (Labels);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bulgaria;National total for the entire territory (based on fuel sold);467.226;13;128.563;323.012;37.908;37.265;51.563;298.700;76;112.590;162.781;39.428;34.219;46.956;290.041;12;118.286;154.120;40.215;34.168;49.853;290.659;12;116.994;135.141;41.031;34.150;51.272;301.027;12;111.052;94.041;42.587;31.469;43.544;300.955;13;98.331;93.479;43.163;30.928;43.423;281.250;91;95.051;78.581;43.198;30.110;43.494;268.425;15;91.587;72.126;43.526;29.519;44.091;260.169;14;86.581;69.043;42.446;31.359;44.525;267.206;15;94.278;50.824;43.026;30.572;43.233
Czechia;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Czechia;International aviation LTO (civil);324;:;485;30;:;4;4;322;:;481;30;:;4;4;316;:;494;30;:;4;4;312;:;509;31;:;4;4;331;:;545;32;:;4;4;358;:;593;35;:;5;5;404;:;663;39;:;5;5;403;:;673;40;:;5;5;121;:;192;11;:;2;2;125;:;216;12;:;2;2
Czechia;International aviation cruise (civil);539;:;2.925;49;:;49;49;520;:;2.822;47;:;47;47;537;:;2.916;48;:;48;48;541;:;2.936;49;:;49;49;583;:;3.162;52;:;52;52;654;:;3.552;59;:;59;59;754;:;4.094;68;:;68;68;754;:;4.094;68;:;68;68;754;:;4.094;68;:;68;68;754;:;4.094;68;:;68;68
Czechia;Domestic aviation LTO (civil);1.495;2;53;5;:;2;2;1.503;2;55;5;:;2;2;1.482;2;55;5;:;2;2;2.386;2;59;6;:;3;3;2.368;2;62;6;:;3;3;2.375;2;72;7;:;3;3;2.367;2;69;6;:;3;3;2.329;2;65;6;:;3;3;1.360;1;52;5;:;2;2;1.347;1;66;6;:;2;2
Czechia;Domestic aviation cruise (civil);228;2;43;0;:;0;0;228;2;44;0;:;0;0;228;2;42;0;:;0;0;342;2;62;0;:;0;0;342;2;62;0;:;0;0;342;2;61;0;:;0;0;342;2;62;0;:;0;0;342;2;62;0;:;0;0;342;2;62;0;:;0;0;342;2;62;0;:;0;0
Czechia;Road transport: passenger cars;117.738;1;26.367;68;1.230;1.080;1.080;105.704;1;26.324;69;1.118;1.063;1.063;89.029;1;26.013;71;1.093;985;985;85.397;1;25.810;72;1.047;940;940;82.078;1;26.206;76;1.009;921;921;78.344;1;25.733;77;929;908;908;82.102;1;25.496;78;847;858;858;63.991;1;23.637;79;785;804;804;55.663;1;22.542;75;691;790;790;58.094;1;24.137;81;702;864;864
Czechia;Road transport: light duty vehicles;8.835;0;9.026;15;47;539;539;7.762;0;9.098;15;42;506;506;6.718;0;9.062;15;42;445;445;6.161;0;8.794;14;41;402;402;5.784;0;8.975;14;43;366;366;5.188;0;9.422;15;44;342;342;4.922;0;9.154;15;44;316;316;4.113;0;8.668;15;45;273;273;3.365;0;7.527;13;43;232;232;3.279;0;7.848;14;43;240;240
Czechia;Road transport: heavy duty vehicles and buses;9.089;0;35.075;30;43;527;527;8.735;0;32.938;29;46;439;439;8.370;0;30.995;32;55;410;410;7.920;0;27.821;35;57;389;389;7.000;0;24.276;36;61;340;340;6.889;0;24.188;38;63;362;362;6.218;0;21.293;38;64;354;354;5.266;0;17.740;38;65;266;266;4.071;0;13.821;34;64;171;171;3.817;0;12.636;35;71;127;127
Czechia;Road transport: mopeds & motorcycles;6.764;0;186;0;1;13;13;6.169;0;174;0;1;12;12;5.966;0;172;0;1;12;12;5.676;0;165;0;1;11;11;5.593;0;167;1;1;11;11;5.279;0;159;1;2;11;11;5.055;0;154;1;2;11;11;4.902;0;152;1;2;10;10;4.455;0;141;1;2;10;10;5.551;0;171;1;2;11;11
Czechia;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Czechia;Road transport: automobile tyre and brake wear;0;2;0;0;0;754;1.411;0;2;0;0;0;760;1.422;0;2;0;0;0;801;1.501;0;2;0;0;0;810;1.517;0;2;0;0;0;844;1.580;0;2;0;0;0;866;1.621;0;2;0;0;0;876;1.640;0;2;0;0;0;884;1.654;0;2;0;0;0;834;1.557;0;2;0;0;0;904;1.688
Czechia;Road transport: automobile road abrasion;0;0;0;0;0;401;742;0;0;0;0;0;398;736;0;0;0;0;0;417;773;0;0;0;0;0;420;777;0;0;0;0;0;434;803;0;0;0;0;0;446;825;0;0;0;0;0;450;834;0;0;0;0;0;454;841;0;0;0;0;0;434;804;0;0;0;0;0;471;873
Czechia;Railways;1.212;0;4.346;2;1;91;100;1.184;0;4.246;2;1;89;97;1.198;0;4.296;2;1;90;98;1.170;0;4.196;2;1;88;96;1.179;0;4.230;2;1;89;97;1.217;0;4.361;2;1;91;100;1.205;0;4.316;2;1;90;98;1.155;0;4.136;2;1;86;94;1.028;0;3.682;1;1;76;84;1.014;0;3.632;1;1;75;83
Czechia;International maritime navigation;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Czechia;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Czechia;National navigation (shipping);99;0;170;0;0;12;13;39;0;68;0;0;5;5;59;0;102;0;0;7;8;59;0;102;0;0;7;8;79;0;136;0;0;9;10;79;0;136;0;0;9;10;59;0;102;0;0;7;8;99;0;170;0;0;12;13;79;0;136;0;0;9;10;79;0;136;0;0;9;10
Czechia;National total for the entire territory (based on fuel sold);878.775;24;229.546;160.202;66.767;43.709;58.398;890.290;25;217.119;145.253;69.607;44.147;58.364;858.897;25;211.813;134.491;71.614;41.555;55.853;792.312;22;206.411;129.375;78.529;30.825;44.475;794.271;18;197.182;115.139;79.229;29.687;42.941;790.947;18;193.809;109.971;77.406;30.026;43.420;793.493;19;186.537;96.594;74.013;28.687;42.118;780.390;19;173.719;79.934;69.900;27.315;40.567;788.705;16;156.396;67.215;67.129;24.959;37.402;790.152;15;159.436;69.093;66.771;24.391;36.756
Denmark;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Denmark;International aviation LTO (civil);782;0;1.100;86;0;9;9;819;0;1.165;88;0;10;10;839;0;1.234;90;0;10;10;897;0;1.262;91;0;10;10;895;0;1.370;100;0;10;10;869;0;1.372;99;0;10;10;969;0;1.463;106;0;11;11;966;0;1.475;106;0;11;11;343;0;516;37;0;4;4;393;0;600;42;0;4;4
Denmark;International aviation cruise (civil);1.536;0;9.874;708;0;138;138;1.536;0;9.996;699;0;139;139;1.657;0;11.068;763;0;155;155;1.606;0;10.798;745;0;146;146;1.721;0;11.592;799;0;150;150;1.763;0;12.214;827;0;159;159;1.833;0;12.875;862;0;162;162;1.848;0;13.352;884;0;163;163;546;0;4.198;274;0;45;45;666;0;5.563;359;0;52;52
Denmark;Domestic aviation LTO (civil);1.256;1;155;15;0;2;2;1.292;1;155;14;0;2;2;806;1;140;12;0;1;1;868;1;134;11;0;1;1;956;1;140;12;0;1;1;663;0;140;12;0;1;1;999;1;139;12;0;1;1;840;1;140;12;0;1;1;861;1;74;7;0;1;1;542;0;77;7;0;1;1
Denmark;Domestic aviation cruise (civil);129;0;455;35;0;4;4;130;0;457;34;0;4;4;127;0;481;34;0;3;3;118;0;451;32;0;3;3;123;0;467;33;0;3;3;118;0;489;35;0;3;3;117;0;482;34;0;4;4;121;0;492;35;0;4;4;61;0;247;18;0;2;2;68;0;279;20;0;2;2
Denmark;Road transport: passenger cars;80.712;0;16.561;39;1.415;375;375;73.345;0;16.151;39;1.270;345;345;63.851;0;15.577;39;1.156;298;298;61.081;0;15.514;40;1.047;277;277;55.667;0;14.929;41;950;243;243;53.724;0;14.355;41;873;209;209;49.443;0;13.897;42;805;178;178;46.564;0;12.804;42;747;143;143;40.567;0;10.637;37;641;107;107;41.400;0;10.007;38;628;90;90
Denmark;Road transport: light duty vehicles;7.285;0;7.925;11;53;459;459;6.153;0;7.723;11;47;392;392;5.032;0;7.568;10;43;313;313;4.463;0;7.833;10;40;274;274;3.824;0;7.961;10;39;229;229;3.354;0;8.098;10;40;182;182;2.766;0;8.191;11;42;148;148;2.268;0;7.754;10;42;111;111;1.842;0;6.889;9;42;77;77;1.799;0;6.635;9;46;62;62
Denmark;Road transport: heavy duty vehicles and buses;6.364;0;19.775;20;28;302;302;6.262;0;17.633;20;31;271;271;6.291;0;16.218;21;36;251;251;5.385;0;13.594;21;38;211;211;4.601;0;11.241;22;40;175;175;3.821;0;9.057;23;42;141;141;3.174;0;7.375;23;44;115;115;2.580;0;5.807;23;44;91;91;2.077;0;4.406;22;43;69;69;1.836;0;3.770;23;45;60;60
Denmark;Road transport: mopeds & motorcycles;7.674;0;129;0;1;28;28;7.531;0;130;0;1;26;26;7.466;0;131;0;1;25;25;7.314;0;133;0;1;23;23;7.052;0;136;0;1;21;21;6.888;0;136;0;1;19;19;6.685;0;134;0;1;17;17;6.369;0;130;0;1;15;15;6.178;0;125;0;1;13;13;6.126;0;124;0;1;13;13
Denmark;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Denmark;Road transport: automobile tyre and brake wear;0;8;0;0;0;657;1.244;0;8;0;0;0;650;1.230;0;8;0;0;0;666;1.255;0;8;0;0;0;680;1.282;0;8;0;0;0;691;1.299;0;8;0;0;0;702;1.318;0;9;0;0;0;719;1.348;0;8;0;0;0;713;1.336;0;8;0;0;0;668;1.249;0;8;0;0;0;692;1.293
Denmark;Road transport: automobile road abrasion;0;0;0;0;0;291;539;0;0;0;0;0;290;537;0;0;0;0;0;300;556;0;0;0;0;0;308;571;0;0;0;0;0;316;584;0;0;0;0;0;321;595;0;0;0;0;0;330;611;0;0;0;0;0;328;608;0;0;0;0;0;308;571;0;0;0;0;0;321;594
Denmark;Railways;439;0;2.432;2;1;77;77;393;0;2.267;2;1;66;66;359;0;2.152;2;1;58;58;323;0;1.945;2;1;47;47;313;0;1.984;2;1;46;46;278;0;1.767;2;1;33;33;242;0;1.502;1;1;24;24;241;0;1.562;1;1;22;22;220;0;1.393;1;1;18;18;181;0;1.201;1;0;14;14
Denmark;International maritime navigation;3.991;0;36.860;5.216;0;1.375;1.381;4.978;0;46.468;7.171;0;1.876;1.886;5.919;0;55.550;8.776;0;2.309;2.320;5.974;0;54.577;1.446;0;1.476;1.484;5.064;0;46.206;1.242;0;1.190;1.196;3.790;0;33.888;947;0;723;727;4.322;0;40.039;1.085;0;1.039;1.044;5.537;0;53.237;1.395;0;1.655;1.663;3.975;0;37.637;1.022;0;1.033;1.038;3.269;0;29.592;860;0;662;665
Denmark;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Denmark;National navigation (shipping);1.225;0;11.308;1.325;0;374;376;1.211;0;11.344;1.388;0;391;393;969;0;8.953;1.182;0;329;331;871;0;7.908;252;0;218;219;979;0;9.020;289;0;237;238;1.033;0;9.511;260;0;253;254;942;0;8.892;236;0;231;232;898;0;8.815;214;0;230;231;918;0;8.995;220;0;246;247;1.046;0;10.278;219;0;291;292
Denmark;National total for the entire territory (based on fuel sold);289.772;15;126.609;12.715;80.031;17.917;28.835;276.362;15;122.003;12.804;77.666;17.695;28.525;252.661;15;112.787;10.730;77.825;16.290;28.003;256.866;15;109.051;9.665;79.388;16.855;26.901;247.550;15;109.287;10.054;79.529;16.750;26.598;237.283;15;107.095;10.304;81.446;15.593;26.436;220.706;16;101.448;10.612;80.486;14.295;25.666;205.315;15;96.648;9.375;76.020;12.804;23.350;190.658;14;89.391;9.301;78.907;11.983;22.412;192.188;15;89.292;8.583;70.801;11.976;22.363
Germany;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Germany;International aviation LTO (civil);5.401;0;9.233;524;106;66;66;5.280;0;9.206;518;105;65;65;5.256;0;9.448;526;106;64;64;5.574;0;9.865;550;111;67;67;5.604;0;10.333;568;115;68;68;5.745;0;10.612;583;118;69;69;6.008;0;10.851;600;121;71;71;5.913;0;11.260;617;125;71;71;2.557;0;5.037;268;54;31;31;2.875;0;5.555;297;60;34;34
Germany;International aviation cruise (civil);14.116;1;113.318;6.183;1.251;1.173;1.173;13.990;1;116.534;6.324;1.280;1.188;1.188;14.312;1;111.715;6.059;1.226;1.117;1.117;13.562;1;111.941;6.010;1.216;1.101;1.101;12.444;0;123.126;6.525;1.321;1.201;1.201;13.709;0;137.133;7.237;1.465;1.333;1.333;14.133;0;141.732;7.452;1.508;1.383;1.383;13.447;0;140.714;7.352;1.488;1.352;1.352;6.321;0;65.700;3.399;688;622;622;8.292;0;87.972;4.564;924;858;858
Germany;Domestic aviation LTO (civil);3.075;1;2.520;158;32;28;28;2.810;0;2.256;142;29;25;25;2.832;0;2.266;143;29;25;25;3.047;1;2.379;149;30;26;26;2.803;0;2.491;152;31;25;25;2.730;0;2.437;148;30;24;24;2.785;0;2.427;150;30;27;27;2.777;0;2.496;157;32;26;26;1.682;0;1.053;71;14;13;13;1.827;0;931;65;13;13;13
Germany;Domestic aviation cruise (civil);12.929;4;7.961;408;82;88;88;11.761;3;7.244;369;75;80;80;11.728;3;7.297;374;76;78;78;12.931;4;7.703;389;79;86;86;10.128;3;7.921;389;79;81;81;10.086;3;7.699;376;76;80;80;9.729;3;7.677;379;77;88;88;8.647;2;8.127;401;81;92;92;5.837;2;3.516;185;38;53;53;4.311;1;2.403;128;26;30;30
Germany;Road transport: passenger cars;890.718;0;313.276;499;14.046;6.179;6.179;884.720;0;323.797;511;13.177;5.667;5.667;887.353;0;335.511;526;12.505;5.225;5.225;865.282;0;333.464;487;11.684;4.665;4.665;853.982;0;331.078;528;11.216;4.202;4.202;844.735;0;323.329;506;10.913;3.752;3.752;795.895;0;294.035;487;10.099;3.139;3.139;774.004;0;266.983;519;9.760;2.748;2.748;625.441;0;200.133;452;8.361;2.108;2.108;624.414;0;189.987;458;8.253;1.968;1.968
Germany;Road transport: light duty vehicles;40.381;0;57.932;48;141;2.722;2.722;37.915;0;59.841;50;127;2.409;2.409;38.392;0;63.919;53;122;2.205;2.205;38.117;0;66.194;49;113;1.961;1.961;37.746;0;68.187;59;113;1.764;1.764;38.471;0;67.262;55;137;1.592;1.592;37.483;0;61.009;54;166;1.359;1.359;38.350;0;56.484;63;201;1.207;1.207;36.470;0;48.973;61;220;1.086;1.086;39.924;0;48.529;67;261;1.168;1.168
Germany;Road transport: heavy duty vehicles and buses;122.555;0;267.003;233;478;4.465;4.465;127.095;0;257.441;237;524;4.079;4.079;115.477;0;223.673;225;540;3.403;3.403;103.993;0;198.706;203;603;2.968;2.968;88.306;0;170.412;235;650;2.532;2.532;73.825;0;145.568;207;686;2.158;2.158;60.021;0;122.422;203;695;1.813;1.813;50.658;0;108.213;237;727;1.606;1.606;40.529;0;90.656;229;726;1.330;1.330;33.671;0;79.013;221;716;1.120;1.120
Germany;Road transport: mopeds & motorcycles;92.351;0;1.981;7;21;970;970;89.127;0;1.925;7;21;984;984;86.860;0;1.904;7;21;984;984;83.733;0;1.861;7;21;1.009;1.009;81.414;0;1.828;7;22;1.009;1.009;79.060;0;1.793;7;22;1.001;1.001;73.563;0;1.663;7;21;979;979;71.155;0;1.606;7;22;985;985;69.193;0;1.574;7;22;1.033;1.033;61.383;0;1.380;6;20;936;936
Germany;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Germany;Road transport: automobile tyre and brake wear;0;45;0;0;0;7.021;13.011;0;46;0;0;0;7.129;13.212;0;46;0;0;0;7.239;13.415;0;47;0;0;0;7.360;13.637;0;48;0;0;0;7.501;13.896;0;49;0;0;0;7.594;14.073;0;49;0;0;0;7.660;14.197;0;49;0;0;0;7.682;14.236;0;44;0;0;0;6.838;12.682;0;44;0;0;0;6.907;12.810
Germany;Road transport: automobile road abrasion;0;0;0;0;0;3.942;7.283;0;0;0;0;0;4.006;7.403;0;0;0;0;0;4.061;7.503;0;0;0;0;0;4.125;7.621;0;0;0;0;0;4.204;7.765;0;0;0;0;0;4.252;7.857;0;0;0;0;0;4.288;7.923;0;0;0;0;0;4.293;7.934;0;0;0;0;0;3.830;7.081;0;0;0;0;0;3.865;7.146
Germany;Railways;1.700;0;13.283;249;9;4.335;8.365;1.661;0;13.148;245;9;4.127;7.967;1.478;0;11.581;238;8;4.371;8.485;1.522;0;11.641;233;9;4.507;8.758;1.554;0;11.682;240;9;4.451;8.641;1.303;0;9.316;243;8;4.309;8.398;1.091;0;7.517;241;7;4.509;8.828;1.202;0;8.073;239;8;4.554;8.908;1.208;0;8.687;203;8;4.432;8.661;1.224;0;8.843;215;8;4.156;8.103
Germany;International maritime navigation;16.892;0;130.670;43.084;32;19.517;21.451;14.736;0;117.979;38.051;29;16.684;18.335;14.214;0;118.519;36.913;29;15.954;17.529;13.057;0;126.151;4.073;31;8.736;9.552;16.771;0;146.515;4.903;36;13.105;14.359;13.118;0;119.478;3.846;29;11.408;12.502;9.108;0;83.968;2.603;20;7.465;8.176;6.834;0;64.281;1.988;16;5.327;5.826;6.770;0;64.936;2.067;16;6.518;7.147;7.119;0;68.397;2.115;17;6.148;6.728
Germany;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Germany;National navigation (shipping);3.931;0;23.175;1.296;5;1.053;1.117;3.975;0;23.834;1.386;5;1.081;1.147;4.113;0;25.167;1.391;6;1.103;1.171;4.360;0;26.466;344;6;871;908;3.872;0;24.070;353;6;828;866;3.545;0;22.486;341;5;784;821;3.704;0;23.864;367;6;835;877;3.832;0;24.751;376;6;876;919;3.367;0;21.624;332;5;761;799;3.454;0;22.397;338;5;782;821
Germany;National total for the entire territory (based on fuel sold);3.198.022;158;1.433.602;369.062;633.463;113.100;224.348;3.161.451;161;1.436.618;357.349;639.522;111.408;225.834;2.993.185;157;1.393.624;335.995;646.932;103.589;217.719;3.094.216;163;1.368.451;334.491;643.722;102.847;215.822;2.968.722;160;1.334.344;310.121;637.184;97.069;201.044;2.976.449;165;1.278.556;301.581;619.460;95.870;203.683;2.858.892;160;1.191.278;290.263;591.418;94.945;209.336;2.753.585;158;1.107.200;260.559;570.449;90.213;195.887;2.450.530;143;975.646;241.263;529.778;81.464;182.126;2.585.579;154;968.780;254.469;515.770;83.388;183.993
Estonia;Transport (fuel used);:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Estonia;International aviation LTO (civil);125;:;81;7;:;0;0;114;:;74;7;:;0;0;123;:;74;7;:;0;0;131;:;78;7;:;0;0;141;:;80;8;:;0;0;157;:;87;9;:;1;1;159;:;91;9;:;1;1;155;:;84;8;:;0;0;67;:;32;3;:;0;0;95;:;48;4;:;0;0
Estonia;International aviation cruise (civil);55;:;641;50;:;10;10;43;:;503;39;:;8;8;43;:;502;39;:;8;8;45;:;526;41;:;8;8;40;:;470;37;:;7;7;54;:;630;49;:;10;10;64;:;746;58;:;12;12;64;:;747;58;:;12;12;22;:;261;20;:;4;4;41;:;483;38;:;8;8
Estonia;Domestic aviation LTO (civil);54;:;2;0;:;0;0;51;:;2;0;:;0;0;46;:;2;0;:;0;0;43;:;2;0;:;0;0;38;:;2;0;:;0;0;39;:;2;0;:;0;0;36;:;2;0;:;0;0;38;:;2;0;:;0;0;35;:;2;0;:;0;0;38;:;4;0;:;0;0
Estonia;Domestic aviation cruise (civil);2;:;10;1;:;0;0;2;:;10;1;:;0;0;2;:;10;1;:;0;0;2;:;11;1;:;0;0;2;:;8;1;:;0;0;2;:;9;1;:;0;0;2;:;10;1;:;0;0;2;:;9;1;:;0;0;2;:;9;1;:;0;0;3;:;13;1;:;0;0
Estonia;Road transport: passenger cars;15.363;0;3.248;6;173;171;171;12.836;0;3.118;5;150;163;163;10.848;0;2.968;5;141;148;148;10.640;0;3.287;6;143;151;151;10.855;0;3.284;5;140;149;149;9.813;0;3.116;6;135;139;139;9.257;0;3.066;6;128;133;133;9.162;0;3.014;5;129;127;127;6.978;0;3.018;7;101;127;127;6.341;0;2.699;4;82;112;112
Estonia;Road transport: light duty vehicles;865;0;785;1;4;51;51;719;0;798;1;4;44;44;609;0;839;1;3;38;38;613;0;778;1;3;36;36;678;0;967;1;4;35;35;631;0;1.041;1;5;32;32;679;0;1.167;1;6;32;32;600;0;1.097;1;6;34;34;483;0;1.131;2;5;31;31;483;0;1.118;1;7;25;25
Estonia;Road transport: heavy duty vehicles and buses;1.289;0;5.460;3;4;102;102;1.220;0;5.008;2;4;90;90;1.127;0;4.581;2;4;80;80;1.065;0;4.233;2;5;73;73;938;0;3.667;2;5;61;61;873;0;3.378;2;5;55;55;807;0;3.002;2;5;47;47;741;0;2.824;2;5;45;45;621;0;2.344;3;5;35;35;677;0;2.468;2;6;34;34
Estonia;Road transport: mopeds & motorcycles;698;0;15;0;0;1;1;700;0;17;0;0;1;1;286;0;12;0;0;1;1;537;0;15;0;0;1;1;554;0;16;0;0;1;1;536;0;14;0;0;1;1;564;0;16;0;0;1;1;430;0;12;0;0;1;1;338;0;9;0;0;1;1;408;0;12;0;0;1;1
Estonia;Road transport: gasoline evaporation;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Estonia;Road transport: automobile tyre and brake wear;0;1;0;0;0;108;211;0;1;0;0;0;107;208;0;1;0;0;0;109;213;0;1;0;0;0;113;221;0;1;0;0;0;117;230;0;1;0;0;0;122;238;0;1;0;0;0;127;249;0;1;0;0;0;128;251;0;1;0;0;0;123;240;0;1;0;0;0;129;252
Estonia;Road transport: automobile road abrasion;0;0;0;0;0;481;890;0;0;0;0;0;483;895;0;0;0;0;0;500;926;0;0;0;0;0;528;978;0;0;0;0;0;559;1.035;0;0;0;0;0;584;1.082;0;0;0;0;0;617;1.143;0;0;0;0;0;627;1.162;0;0;0;0;0;603;1.117;0;0;0;0;0;610;1.130
Estonia;Railways;496;:;1.837;1;0;39;42;430;:;1.592;1;0;33;36;331;:;1.225;0;0;26;28;314;:;1.164;0;0;24;26;248;:;919;0;0;19;21;258;:;956;0;0;20;22;242;:;897;0;0;19;20;180;:;668;0;0;14;15;166;:;615;0;0;13;14;206;:;760;0;0;16;17
Estonia;International maritime navigation;3.041;0;31.365;9.922;:;1.934;2.112;3.197;0;32.975;11.840;:;2.244;2.455;2.449;0;25.009;8.530;:;1.637;1.783;2.198;0;22.197;6.334;:;1.268;1.371;2.057;0;20.631;5.232;:;1.081;1.163;2.361;0;23.884;6.434;:;1.307;1.413;2.198;0;21.974;4.514;:;995;1.061;1.251;0;11.893;3.306;:;673;709;2.079;0;20.911;5.238;:;1.087;1.169;2.131;0;21.493;5.476;:;1.131;1.218
Estonia;International inland waterways;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:;:
Estonia;National navigation (shipping);30;0;314;8;:;6;6;30;0;314;8;:;6;6;44;0;471;12;:;8;9;44;0;471;12;:;8;9;37;0;393;10;:;7;8;48;0;514;13;:;9;10;48;0;504;13;:;9;10;39;0;418;11;:;7;8;47;0;503;13;:;9;10;44;0;463;12;:;8;9
